3793, 0.47, 0.03
3793, 0.47, 0.03
3785, 0.47, -0.22
3789, 0.47, -0.09
3791, 0.47, -0.03
3792, 0.47, 0.00
3789, 0.47, -0.09
3793, 0.47, 0.03
3798, 0.47, 0.19
3794, 0.47, 0.06
3793, 0.47, 0.03
3791, 0.47, -0.03
3788, 0.47, -0.12
3791, 0.47, -0.03
3789, 0.47, -0.09
3795, 0.47, 0.09
3796, 0.47, 0.12
3793, 0.47, 0.03
3794, 0.47, 0.06
3786, 0.47, -0.19
3790, 0.47, -0.06
3791, 0.47, -0.03
3792, 0.47, 0.00
3796, 0.47, 0.12
3793, 0.47, 0.03
3793, 0.47, 0.03
3793, 0.47, 0.03
3790, 0.47, -0.06
3796, 0.47, 0.12
3789, 0.47, -0.09
3794, 0.47, 0.06
3789, 0.47, -0.09
3792, 0.47, 0.00
3788, 0.47, -0.12
3794, 0.47, 0.06
3792, 0.47, 0.00
3792, 0.47, 0.00
3792, 0.47, 0.00
3789, 0.47, -0.09
3785, 0.47, -0.22
3795, 0.47, 0.09
3793, 0.47, 0.03
3791, 0.47, -0.03
3792, 0.47, 0.00
3788, 0.47, -0.12
3794, 0.47, 0.06
3793, 0.47, 0.03
3795, 0.47, 0.09
3791, 0.47, -0.03
3790, 0.47, -0.06
3791, 0.47, -0.03
3793, 0.47, 0.03
3790, 0.47, -0.06
3792, 0.47, 0.00
3791, 0.47, -0.03
3796, 0.47, 0.12
3782, 0.47, -0.31
3794, 0.47, 0.06
3787, 0.47, -0.16
3799, 0.47, 0.22
3792, 0.47, 0.00
3791, 0.47, -0.03
3794, 0.47, 0.06
3787, 0.47, -0.16
3799, 0.47, 0.22
3795, 0.47, 0.09
3790, 0.47, -0.06
3793, 0.47, 0.03
3787, 0.47, -0.16
3790, 0.47, -0.06
3794, 0.47, 0.06
3792, 0.47, 0.00
3794, 0.47, 0.06
3787, 0.47, -0.16
3792, 0.47, 0.00
3793, 0.47, 0.03
3788, 0.47, -0.12
3793, 0.47, 0.03
3787, 0.47, -0.16
3796, 0.47, 0.12
3787, 0.47, -0.16
3788, 0.47, -0.12
3791, 0.47, -0.03
3787, 0.47, -0.16
3792, 0.47, 0.00
3790, 0.47, -0.06
3790, 0.47, -0.06
3796, 0.47, 0.12
3793, 0.47, 0.03
3794, 0.47, 0.06
3791, 0.47, -0.03
3791, 0.47, -0.03
3793, 0.47, 0.03
3791, 0.47, -0.03
3791, 0.47, -0.03
3789, 0.47, -0.09
3790, 0.47, -0.06
3796, 0.47, 0.12
3788, 0.47, -0.12
3794, 0.47, 0.06
3790, 0.47, -0.06
3796, 0.47, 0.12
3792, 0.47, 0.00
3786, 0.47, -0.19
3797, 0.47, 0.16
3792, 0.47, 0.00
3794, 0.47, 0.06
3793, 0.47, 0.03
3797, 0.47, 0.16
3791, 0.47, -0.03
3787, 0.47, -0.16
3789, 0.47, -0.09
3795, 0.47, 0.09
3787, 0.47, -0.16
3795, 0.47, 0.09
3790, 0.47, -0.06
3797, 0.47, 0.16
3793, 0.47, 0.03
3795, 0.47, 0.09
3789, 0.47, -0.09
3788, 0.47, -0.12
3793, 0.47, 0.03
3790, 0.47, -0.06
3793, 0.47, 0.03
3792, 0.47, 0.00
3785, 0.47, -0.22
3794, 0.47, 0.06
3790, 0.47, -0.06
3792, 0.47, 0.00
3792, 0.47, 0.00
3793, 0.47, 0.03
3798, 0.47, 0.19
3791, 0.47, -0.03
3795, 0.47, 0.09
3793, 0.47, 0.03
3790, 0.47, -0.06
3792, 0.47, 0.00
3791, 0.47, -0.03
3793, 0.47, 0.03
3796, 0.47, 0.12
3789, 0.47, -0.09
3795, 0.47, 0.09
3787, 0.47, -0.16
3799, 0.47, 0.22
3795, 0.47, 0.09
3789, 0.47, -0.09
3799, 0.47, 0.22
3789, 0.47, -0.09
3792, 0.47, 0.00
3789, 0.47, -0.09
3789, 0.47, -0.09
3795, 0.47, 0.09
3785, 0.47, -0.22
3792, 0.47, 0.00
3785, 0.47, -0.22
3790, 0.47, -0.06
3793, 0.47, 0.03
3790, 0.47, -0.06
3793, 0.47, 0.03
3788, 0.47, -0.12
3795, 0.47, 0.09
3796, 0.47, 0.12
3787, 0.47, -0.16
3790, 0.47, -0.06
3790, 0.47, -0.06
3789, 0.47, -0.09
3789, 0.47, -0.09
3793, 0.47, 0.03
3790, 0.47, -0.06
3791, 0.47, -0.03
3789, 0.47, -0.09
3791, 0.47, -0.03
3790, 0.47, -0.06
3793, 0.47, 0.03
3792, 0.47, 0.00
3792, 0.47, 0.00
3791, 0.47, -0.03
3788, 0.47, -0.12
3794, 0.47, 0.06
3788, 0.47, -0.12
3793, 0.47, 0.03
3789, 0.47, -0.09
3795, 0.47, 0.09
3796, 0.47, 0.12
3796, 0.47, 0.12
3792, 0.47, 0.00
3789, 0.47, -0.09
3792, 0.47, 0.00
3792, 0.47, 0.00
3788, 0.47, -0.12
3793, 0.47, 0.03
3785, 0.47, -0.22
3788, 0.47, -0.12
3797, 0.47, 0.16
3789, 0.47, -0.09
3791, 0.47, -0.03
3788, 0.47, -0.12
3792, 0.47, 0.00
3794, 0.47, 0.06
3786, 0.47, -0.19
3793, 0.47, 0.03
3786, 0.47, -0.19
3792, 0.47, 0.00
3793, 0.47, 0.03
3792, 0.47, 0.00
3791, 0.47, -0.03
3790, 0.47, -0.06
3790, 0.47, -0.06
3786, 0.47, -0.19
3792, 0.47, 0.00
3791, 0.47, -0.03
3788, 0.47, -0.12
3792, 0.47, 0.00
3794, 0.47, 0.06
3795, 0.47, 0.09
3790, 0.47, -0.06
3790, 0.47, -0.06
3789, 0.47, -0.09
3786, 0.47, -0.19
3790, 0.47, -0.06
3792, 0.47, 0.00
3796, 0.47, 0.12
3792, 0.47, 0.00
3791, 0.47, -0.03
3797, 0.47, 0.16
3789, 0.47, -0.09
3783, 0.47, -0.28
3791, 0.47, -0.03
3785, 0.47, -0.22
3792, 0.47, 0.00
3794, 0.47, 0.06
3789, 0.47, -0.09
3788, 0.47, -0.12
3793, 0.47, 0.03
3793, 0.47, 0.03
3794, 0.47, 0.06
3791, 0.47, -0.03
3795, 0.47, 0.09
3791, 0.47, -0.03
3794, 0.47, 0.06
3791, 0.47, -0.03
3795, 0.47, 0.09
3792, 0.47, 0.00
3790, 0.47, -0.06
3794, 0.47, 0.06
3785, 0.47, -0.22
3792, 0.47, 0.00
3795, 0.47, 0.09
3790, 0.47, -0.06
3795, 0.47, 0.09
3792, 0.47, 0.00
3792, 0.47, 0.00
3793, 0.47, 0.03
3796, 0.47, 0.12
3791, 0.47, -0.03
3788, 0.47, -0.12
3790, 0.47, -0.06
3792, 0.47, 0.00
3791, 0.47, -0.03
3790, 0.47, -0.06
3791, 0.47, -0.03
3792, 0.47, 0.00
3794, 0.47, 0.06
3791, 0.47, -0.03
3792, 0.47, 0.00
3789, 0.47, -0.09
3790, 0.47, -0.06
3791, 0.47, -0.03
3791, 0.47, -0.03
3790, 0.47, -0.06
3789, 0.47, -0.09
3792, 0.47, 0.00
3791, 0.47, -0.03
3794, 0.47, 0.06
3791, 0.47, -0.03
3793, 0.47, 0.03
3792, 0.47, 0.00
3790, 0.47, -0.06
3791, 0.47, -0.03
3796, 0.47, 0.12
3791, 0.47, -0.03
3796, 0.47, 0.12
3790, 0.47, -0.06
3793, 0.47, 0.03
3791, 0.47, -0.03
3791, 0.47, -0.03
3793, 0.47, 0.03
3791, 0.47, -0.03
3792, 0.47, 0.00
3791, 0.47, -0.03
3783, 0.47, -0.28
3793, 0.47, 0.03
3786, 0.47, -0.19
3789, 0.47, -0.09
3799, 0.47, 0.22
3789, 0.47, -0.09
3795, 0.47, 0.09
3790, 0.47, -0.06
3791, 0.47, -0.03
3789, 0.47, -0.09
3793, 0.47, 0.03
3794, 0.47, 0.06
3787, 0.47, -0.16
3790, 0.47, -0.06
3789, 0.47, -0.09
3793, 0.47, 0.03
3790, 0.47, -0.06
3789, 0.47, -0.09
3790, 0.47, -0.06
3795, 0.47, 0.09
3794, 0.47, 0.06
3794, 0.47, 0.06
3793, 0.47, 0.03
3794, 0.47, 0.06
3791, 0.47, -0.03
3792, 0.47, 0.00
3793, 0.47, 0.03
3792, 0.47, 0.00
3792, 0.47, 0.00
3795, 0.47, 0.09
3786, 0.47, -0.19
3793, 0.47, 0.03
3788, 0.47, -0.12
3789, 0.47, -0.09
3792, 0.47, 0.00
3794, 0.47, 0.06
3797, 0.47, 0.16
3790, 0.47, -0.06
3796, 0.47, 0.12
3792, 0.47, 0.00
3793, 0.47, 0.03
3793, 0.47, 0.03
3791, 0.47, -0.03
3796, 0.47, 0.12
3786, 0.47, -0.19
3790, 0.47, -0.06
3792, 0.47, 0.00
3796, 0.47, 0.12
3793, 0.47, 0.03
3787, 0.47, -0.16
3790, 0.47, -0.06
3789, 0.47, -0.09
3793, 0.47, 0.03
3792, 0.47, 0.00
3787, 0.47, -0.16
3791, 0.47, -0.03
3787, 0.47, -0.16
3793, 0.47, 0.03
3795, 0.47, 0.09
3791, 0.47, -0.03
3795, 0.47, 0.09
3787, 0.47, -0.16
3795, 0.47, 0.09
3793, 0.47, 0.03
3788, 0.47, -0.12
3796, 0.47, 0.12
3793, 0.47, 0.03
3790, 0.47, -0.06
3791, 0.47, -0.03
3792, 0.47, 0.00
3792, 0.47, 0.00
3788, 0.47, -0.12
3788, 0.47, -0.12
3791, 0.47, -0.03
3791, 0.47, -0.03
3789, 0.47, -0.09
3790, 0.47, -0.06
3794, 0.47, 0.06
3790, 0.47, -0.06
3790, 0.47, -0.06
3791, 0.47, -0.03
3791, 0.47, -0.03
3794, 0.47, 0.06
3787, 0.47, -0.16
3789, 0.47, -0.09
3791, 0.47, -0.03
3789, 0.47, -0.09
3787, 0.47, -0.16
3792, 0.47, 0.00
3795, 0.47, 0.09
3793, 0.47, 0.03
3793, 0.47, 0.03
3789, 0.47, -0.09
3786, 0.47, -0.19
3791, 0.47, -0.03
3791, 0.47, -0.03
3794, 0.47, 0.06
3793, 0.47, 0.03
3791, 0.47, -0.03
3795, 0.47, 0.09
3792, 0.47, 0.00
3791, 0.47, -0.03
3790, 0.47, -0.06
3785, 0.47, -0.22
3788, 0.47, -0.12
3786, 0.47, -0.19
3790, 0.47, -0.06
3796, 0.47, 0.12
3788, 0.47, -0.12
3794, 0.47, 0.06
3786, 0.47, -0.19
3799, 0.47, 0.22
3788, 0.47, -0.12
3789, 0.47, -0.09
3793, 0.47, 0.03
3788, 0.47, -0.12
3790, 0.47, -0.06
3794, 0.47, 0.06
3791, 0.47, -0.03
3790, 0.47, -0.06
3793, 0.47, 0.03
3795, 0.47, 0.09
3799, 0.47, 0.22
3793, 0.47, 0.03
3792, 0.47, 0.00
3791, 0.47, -0.03
3790, 0.47, -0.06
3791, 0.47, -0.03
3788, 0.47, -0.12
3793, 0.47, 0.03
3793, 0.47, 0.03
3790, 0.47, -0.06
3796, 0.47, 0.12
3785, 0.47, -0.22
3793, 0.47, 0.03
3790, 0.47, -0.06
3798, 0.47, 0.19
3791, 0.47, -0.03
3789, 0.47, -0.09
3791, 0.47, -0.03
3786, 0.47, -0.19
3796, 0.47, 0.12
3785, 0.47, -0.22
3794, 0.47, 0.06
3791, 0.47, -0.03
3791, 0.47, -0.03
3792, 0.47, 0.00
3790, 0.47, -0.06
3797, 0.47, 0.16
3794, 0.47, 0.06
3792, 0.47, 0.00
3796, 0.47, 0.12
3792, 0.47, 0.00
3785, 0.47, -0.22
3791, 0.47, -0.03
3794, 0.47, 0.06
3793, 0.47, 0.03
3794, 0.47, 0.06
3789, 0.47, -0.09
3791, 0.47, -0.03
3788, 0.47, -0.12
3795, 0.47, 0.09
3786, 0.47, -0.19
3795, 0.47, 0.09
3793, 0.47, 0.03
3788, 0.47, -0.12
3795, 0.47, 0.09
3792, 0.47, 0.00
3797, 0.47, 0.16
3791, 0.47, -0.03
3799, 0.47, 0.22
3790, 0.47, -0.06
3789, 0.47, -0.09
3792, 0.47, 0.00
3790, 0.47, -0.06
3794, 0.47, 0.06
3791, 0.47, -0.03
3793, 0.47, 0.03
3793, 0.47, 0.03
3786, 0.47, -0.19
3800, 0.48, 0.25
3796, 0.47, 0.12
3786, 0.47, -0.19
3795, 0.47, 0.09
3790, 0.47, -0.06
3795, 0.47, 0.09
3793, 0.47, 0.03
3788, 0.47, -0.12
3792, 0.47, 0.00
3789, 0.47, -0.09
3799, 0.47, 0.22
3797, 0.47, 0.16
3784, 0.47, -0.25
3793, 0.47, 0.03
3796, 0.47, 0.12
3796, 0.47, 0.12
3792, 0.47, 0.00
3790, 0.47, -0.06
3795, 0.47, 0.09
3790, 0.47, -0.06
3792, 0.47, 0.00
3789, 0.47, -0.09
3797, 0.47, 0.16
3791, 0.47, -0.03
3788, 0.47, -0.12
3791, 0.47, -0.03
3789, 0.47, -0.09
3791, 0.47, -0.03
3792, 0.47, 0.00
3790, 0.47, -0.06
3794, 0.47, 0.06
3788, 0.47, -0.12
3794, 0.47, 0.06
3783, 0.47, -0.28
3790, 0.47, -0.06
3789, 0.47, -0.09
3786, 0.47, -0.19
3795, 0.47, 0.09
3799, 0.47, 0.22
3789, 0.47, -0.09
3794, 0.47, 0.06
3785, 0.47, -0.22
3794, 0.47, 0.06
3797, 0.47, 0.16
3790, 0.47, -0.06
3792, 0.47, 0.00
3789, 0.47, -0.09
3789, 0.47, -0.09
3795, 0.47, 0.09
3794, 0.47, 0.06
3790, 0.47, -0.06
3792, 0.47, 0.00
3796, 0.47, 0.12
3798, 0.47, 0.19
3794, 0.47, 0.06
3788, 0.47, -0.12
3789, 0.47, -0.09
3798, 0.47, 0.19
3786, 0.47, -0.19
3794, 0.47, 0.06
3791, 0.47, -0.03
3790, 0.47, -0.06
3792, 0.47, 0.00
3793, 0.47, 0.03
3790, 0.47, -0.06
3787, 0.47, -0.16
3794, 0.47, 0.06
3794, 0.47, 0.06
3792, 0.47, 0.00
3789, 0.47, -0.09
3797, 0.47, 0.16
3791, 0.47, -0.03
3794, 0.47, 0.06
3789, 0.47, -0.09
3791, 0.47, -0.03
3793, 0.47, 0.03
3792, 0.47, 0.00
3795, 0.47, 0.09
3789, 0.47, -0.09
3794, 0.47, 0.06
3789, 0.47, -0.09
3790, 0.47, -0.06
3789, 0.47, -0.09
3787, 0.47, -0.16
3791, 0.47, -0.03
3792, 0.47, 0.00
3793, 0.47, 0.03
3792, 0.47, 0.00
3786, 0.47, -0.19
3790, 0.47, -0.06
3794, 0.47, 0.06
3791, 0.47, -0.03
3797, 0.47, 0.16
3788, 0.47, -0.12
3790, 0.47, -0.06
3786, 0.47, -0.19
3794, 0.47, 0.06
3793, 0.47, 0.03
3792, 0.47, 0.00
3795, 0.47, 0.09
3791, 0.47, -0.03
3784, 0.47, -0.25
3791, 0.47, -0.03
3793, 0.47, 0.03
3789, 0.47, -0.09
3790, 0.47, -0.06
3791, 0.47, -0.03
3791, 0.47, -0.03
3789, 0.47, -0.09
3789, 0.47, -0.09
3786, 0.47, -0.19
3789, 0.47, -0.09
3788, 0.47, -0.12
3787, 0.47, -0.16
3795, 0.47, 0.09
3786, 0.47, -0.19
3793, 0.47, 0.03
3795, 0.47, 0.09
3794, 0.47, 0.06
3797, 0.47, 0.16
3788, 0.47, -0.12
